,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10),Epoch: 11 (ckpt: 11)
16,"Hani bir görüşmede sanki karşınızdakine kafa tutarmış gibi olursunuz ya, oturup, karşınızdakinin yüzüne bakıp, başka yöne dönmesini beklersiniz, sonra da hemen cihazınızı kontrol edersiniz.",5.322509288787842,4.535957336425781,4.32533597946167,4.396502494812012,3.9775655269622803,3.668275833129883,3.6208713054656982,3.4343926906585693,3.4046738147735596,3.3427975177764893,3.3130855560302734
17,Emin misin?,2.8576462268829346,3.067991256713867,2.734545946121216,3.0732128620147705,2.744330406188965,2.734464168548584,2.853287935256958,3.1454880237579346,2.625791072845459,2.778514862060547,2.9286656379699707
18,"İsa onlara, ‹‹Karısını boşayıp başkasıyla evlenen, karısına karşı zina etmiş olur›› dedi.",5.289876937866211,4.102540969848633,3.7916367053985596,3.9995779991149902,3.6473228931427,3.94038724899292,3.413940191268921,3.5302581787109375,3.6333212852478027,3.490054130554199,3.5042190551757812
19,Son birkaç yılımı insan motivasyonu bilimini incelemeye ayırdım. Özellikle de dışsal ve içsel motive edicileri incelemeye.,5.035902976989746,4.673308849334717,4.717881202697754,4.236190319061279,3.9956469535827637,3.860999584197998,3.606548309326172,3.729532241821289,3.6947906017303467,3.5065433979034424,3.4803402423858643
20,"Birkaç hafta önce, Ben evangelize her müminin sorumluluk Kampüs Outreach Ulusal Konferansında konuştu. Benim metin oldu 2 Corinthians 5:18-21. İşte o oturumdaki bir video.",9.282220840454102,8.329221725463867,8.635458946228027,7.803600788116455,7.058237075805664,6.991709232330322,6.396180152893066,6.159858703613281,6.090488433837891,6.007096290588379,5.850275039672852
21,Neden koruyacakmışım?,3.498394727706909,3.448138952255249,4.092100620269775,4.166014194488525,3.0874876976013184,3.023470163345337,3.357482433319092,2.985063314437866,2.9584362506866455,2.7377538681030273,2.8131203651428223
22,"Eğer bunu kabul etmek isterseniz, gelecek olan İlyas odur.",4.456050872802734,3.741323947906494,3.462371349334717,3.3620362281799316,3.290203094482422,3.326509475708008,3.354001522064209,3.3253121376037598,3.303222417831421,3.198758602142334,3.3173136711120605
23,Bu ne demek?,3.0895094871520996,3.2803797721862793,3.8769547939300537,3.4097836017608643,3.034923553466797,2.9493861198425293,3.004155158996582,2.8252484798431396,2.8446333408355713,3.051403760910034,3.084681749343872
24,Ne diyorsun?,2.193575620651245,2.12290096282959,2.4983127117156982,2.493663787841797,2.253051280975342,2.1690824031829834,2.171372890472412,2.313567638397217,2.508728265762329,2.405404806137085,2.364173412322998
25,Bırak onları.,6.895349979400635,3.978898048400879,4.513801097869873,3.1914353370666504,3.567908525466919,3.621497392654419,3.5916202068328857,3.399244546890259,3.3747804164886475,3.3532345294952393,3.402573347091675
26,"Bir kaç yıl önce, laboratuvarımda kendi deneylerimi yapıyordum.",4.061300277709961,3.0763044357299805,3.148746967315674,3.105325698852539,2.762824058532715,2.5856378078460693,2.7207448482513428,2.512641668319702,2.3601951599121094,2.3378894329071045,2.3396241664886475
27,"Dünyayı daha iyi bir yer haline nasıl getirebileceğimizi düşünürken eğitimi düşünürüz, ona oldukça fazla para harcariz.",3.732832908630371,3.4285166263580322,3.4578070640563965,3.376861095428467,3.226797580718994,3.052058696746826,3.001124858856201,2.9473509788513184,2.878544569015503,2.7746994495391846,2.7507636547088623
28,Bizi takip edin,3.3183376789093018,3.0797722339630127,2.892409324645996,3.3067574501037598,3.034588575363159,2.87528395652771,2.5061299800872803,2.685868501663208,2.5674655437469482,2.3489761352539062,2.362760066986084
29,5 Avrupa'da En İyi Alışveriş Outlets,6.49821662902832,5.557811737060547,5.433187961578369,4.360068321228027,4.105465412139893,3.490030288696289,3.597259521484375,3.629938840866089,3.159600019454956,3.302802801132202,3.032336473464966
30,Calverton Poligonu'na vardığımızda FBI'nın bizim grubu izlediğini bilmiyorduk.,6.11967658996582,5.104665756225586,5.211135387420654,4.663111686706543,4.735772609710693,4.07008171081543,4.4227986335754395,4.102807998657227,4.081911563873291,4.0118608474731445,3.976764678955078
31,"Ona ihanet edecek olan Yahuda, ‹‹Rabbî, yoksa beni mi demek istedin?›› diye sordu. İsa ona, ‹‹Söylediğin gibidir›› karşılığını verdi.",4.005119323730469,3.2034995555877686,3.290102243423462,3.128300189971924,2.95133113861084,3.0335581302642822,2.971054792404175,2.7508621215820312,2.714332103729248,2.644134044647217,2.6123785972595215
32,Kimse on yaşındayken icra takibi ve şirket alımları için avukat olmayı düşlemez.,6.165388107299805,5.737093448638916,5.559326648712158,5.212019443511963,5.101958274841309,5.127580165863037,4.631824016571045,4.985493183135986,4.8037028312683105,4.362342357635498,4.445626735687256
33,"Kötü ruhlar İsaya, ‹‹Bizi şu domuzlara gönder, onlara girelim›› diye yalvardılar.",4.960634708404541,3.852647304534912,4.334316730499268,3.8270444869995117,3.8608360290527344,3.7268505096435547,3.603034496307373,3.3722939491271973,3.4031875133514404,3.2470991611480713,3.1962790489196777
34,"Ama vay halinize, ey zenginler, Çünkü tesellinizi almış bulunuyorsunuz!",5.77488374710083,5.654552459716797,5.144985198974609,5.882495880126953,5.303989887237549,5.20366096496582,4.620944976806641,4.3280229568481445,4.824559211730957,4.790208339691162,4.470736503601074
35,"Her şeyi yiyen, yemeyeni hor görmesin. Her şeyi yemeyen, yiyeni yargılamasın. Çünkü Tanrı onu kabul etmiştir.",5.7486114501953125,5.64748477935791,5.33622932434082,5.301191329956055,4.545193672180176,4.141671657562256,3.925433874130249,3.8579657077789307,3.937734842300415,3.808384656906128,3.6902904510498047
36,"Bilmiyorum, efendim.",2.7016971111297607,2.569399118423462,2.2922163009643555,2.2045555114746094,2.2966091632843018,2.280109167098999,2.1974878311157227,2.162240743637085,2.2319953441619873,2.1661837100982666,2.0936830043792725
37,"Onlar, Mesihin acı çekeceğini ve ölümden dirilenlerin ilki olarak gerek kendi halkına, gerek öteki uluslara ışığın doğuşunu ilan edeceğini bildirmişlerdi.››",5.964148998260498,5.0154948234558105,5.391085624694824,4.939714431762695,4.684971332550049,4.630054950714111,4.675708770751953,4.596267223358154,4.4352593421936035,4.388421535491943,4.361005783081055
38,"Bunu çözmek için sizinle paylaşacağım üç öneri var. Yaklaşık üç dakikam var,yani tam olacak.",4.546986103057861,4.52870512008667,4.320822715759277,3.979210138320923,3.9293718338012695,3.6289355754852295,3.338926315307617,3.4343860149383545,3.2703335285186768,3.285876750946045,3.2939014434814453
39,İlk _ Önceki _ 1 2 3 ... 10 _ Sonraki _ Son,9.632942199707031,6.260766506195068,9.21852970123291,5.134521484375,2.9318175315856934,2.3826534748077393,2.3549323081970215,1.939111590385437,1.9380959272384644,1.7196166515350342,1.6450870037078857
40,Ben bir günahkarım.,7.453329086303711,6.33491325378418,6.675317287445068,4.9039154052734375,4.953689098358154,5.312220096588135,4.273429870605469,3.951876640319824,3.608764171600342,3.7965304851531982,4.144964694976807
41,"Kutsal Yasayla övünürken, Yasaya karşı gelerek Tanrıyı aşağılar mısın?",6.000568389892578,4.758436679840088,4.98029899597168,4.817469120025635,4.127071380615234,4.355906009674072,3.8477563858032227,3.5341274738311768,3.655324697494507,3.573105812072754,3.414761543273926
42,"Tapınağın dış avlusunu bırak, orayı ölçme. Çünkü orası, kutsal kenti kırk iki ay ayaklarıyla çiğneyecek olan uluslara verildi.",5.646818161010742,4.570094108581543,4.715540885925293,4.368053913116455,4.172719955444336,4.456134796142578,3.8996899127960205,3.911400079727173,4.234506130218506,4.040393352508545,3.9586548805236816
43,Hayat devam ediyor.,2.979341506958008,2.898719072341919,3.3308188915252686,2.6516594886779785,2.6345255374908447,2.260284185409546,2.390937328338623,2.363860607147217,2.246638774871826,2.0709121227264404,2.0932953357696533
44,- Buradan gitmek ister misin?,2.4074935913085938,2.2829179763793945,2.130141258239746,1.9637982845306396,1.9538987874984741,1.953392505645752,1.8911350965499878,1.956871509552002,1.9676196575164795,1.9450428485870361,1.9059584140777588
45,Sonra oturup yanında nöbet tuttular.,4.94350528717041,3.8635857105255127,4.666573524475098,4.024763584136963,3.5103118419647217,2.99043607711792,3.177966594696045,3.0693883895874023,2.961855411529541,3.0407333374023438,3.0270817279815674
46,Ama başbakan tek bir gerçeği söyledi.,5.03003454208374,4.114717960357666,4.01541805267334,3.6660921573638916,3.6391854286193848,3.7550125122070312,3.619652032852173,3.6890225410461426,3.5808053016662598,3.4982528686523438,3.410801887512207
47,"Windows XP kullanıyorsanız, BURAYA TIKLA RescuePro® Standart veya bir XP uyumlu kopya için BURAYA TIKLA RescuePro® Deluxe bir XP uyumlu kopya için.",11.348550796508789,8.375436782836914,10.228960990905762,6.922177314758301,6.180143356323242,5.134025573730469,4.682499408721924,4.770070552825928,4.428141117095947,4.252202033996582,4.065566539764404
48,"Neden? Çünkü işten çıkarılmak, hem işçiler için, hem de toplum için bir felaket olacaktı.",4.651241779327393,4.41250467300415,4.401590824127197,4.154750347137451,3.8504042625427246,3.5544183254241943,3.4407007694244385,3.480233907699585,3.363722085952759,3.252399206161499,3.2263622283935547
49,"AESUK başlamamıştır, ve niyeti yoktu ya görmek istenen, herhangi tahkim davası. o tahkim islemler getirmelidir - Onun konumu JSC sürdürmeye ya da yargılanmasına her sürdürmeye serbest olmaması gerektiğini oldu, AESUK bu yargılamaları savunacağı.",7.004748821258545,6.7005228996276855,7.404866695404053,6.915393352508545,7.2721781730651855,7.18779993057251,6.8482584953308105,6.820591926574707,6.873954772949219,7.006418228149414,6.966367721557617
50,Ve bu da bence umut verici birşey.,4.98018741607666,4.125255584716797,4.276320457458496,3.1928482055664062,3.4402503967285156,3.547520399093628,3.43804669380188,3.3501229286193848,3.2270400524139404,3.0197997093200684,3.162106990814209
51,"5 yıl önce, bir motorsiklet kazasına müdahele ettim.",5.286667823791504,4.426555156707764,3.993394613265991,4.103196144104004,3.624281406402588,3.136636734008789,3.266775131225586,3.135823965072632,3.004638433456421,2.897575855255127,2.9023120403289795
52,"(Gülüşmeler) Şu geldi -- ve sanki ben, bu ... -- ve ben, ben ....",6.475551128387451,5.161519527435303,5.851104259490967,5.173666000366211,5.171749591827393,5.083274841308594,5.387611389160156,5.348883628845215,5.156193256378174,5.219900131225586,5.297797679901123
53,"""Bebeğim,"" diyeceğim ona ""unutma, annen bir savaşçıydı, baban da bir savaşçı, ve sen de minicik ellerin ve koca gözlerinle daha fazlasını isteyen bir kızsın.""",5.883678436279297,5.354625701904297,5.383452892303467,4.620230674743652,4.569706916809082,4.385884761810303,4.2343645095825195,4.158450603485107,4.016613960266113,4.023312568664551,3.908374309539795
54,ve images.we sizin gibi tatlı ziyaretçiler için spacially görüntüleri toplayın kaliteli hd pictures.with.,8.289085388183594,6.802225589752197,7.750568866729736,7.593587875366211,7.298460483551025,6.983631134033203,6.668509483337402,6.391849517822266,6.6239914894104,6.6695637702941895,6.492506504058838
55,"Kutsal Yasa, zayıflıkları olan insanları başkâhin atamaktadır. Ama Yasa'dan sonra gelen ant sözü, sonsuza dek yetkin kılınmış olan Oğul'u başkâhin atamıştır.",7.392548561096191,6.002740383148193,5.649210453033447,5.555109024047852,5.483137130737305,5.295269966125488,5.002317428588867,4.750953197479248,4.622140407562256,4.521711826324463,4.488348007202148
56,"Yeni iş ortağınız elinizi sıkabilir, sizinle kutlama yapabilir, yemeğe çıkabilir ve sonra bir kızgınlık ifadesi sergileyebilir.",5.763306140899658,5.242201328277588,5.0034356117248535,4.500993251800537,4.068676948547363,3.9178860187530518,3.8485100269317627,3.9184579849243164,3.81650447845459,3.795980930328369,3.6737797260284424
57,Ne dediğini duydun.,3.201662540435791,2.8899986743927,3.2689990997314453,3.0467886924743652,2.691925287246704,2.70732045173645,2.781802177429199,2.54418683052063,2.5850939750671387,2.4412343502044678,2.4367032051086426
58,"‹‹Kendilerine, ‹Siz halkım değilsiniz› denilen yerde, Yaşayan Tanrının çocukları diye adlandırılacaklar.››",4.071327209472656,3.485424041748047,3.5122735500335693,3.2343175411224365,3.1837220191955566,3.3485074043273926,3.0956270694732666,3.0766022205352783,3.137681722640991,2.9994056224823,2.892723321914673
59,"dedi. ""Peki. Mezun olunca tamamen bunun üzerinde çalışacaksınız herhalde"".",4.400747299194336,3.935180187225342,4.306899070739746,4.199078559875488,3.937760353088379,3.7538435459136963,4.108184337615967,3.7841742038726807,3.7198593616485596,3.6255366802215576,3.549682378768921
60,Gölü aşıp Ginnesarda karaya çıktılar.,14.723173141479492,11.399943351745605,13.45195484161377,13.399574279785156,12.135656356811523,11.588294982910156,10.30984115600586,10.526799201965332,11.348718643188477,12.847650527954102,12.881686210632324
61,- Mecburuz.,7.306272983551025,7.834621429443359,5.538843631744385,4.178201198577881,4.661430835723877,4.14499568939209,3.7666547298431396,4.571623802185059,3.5830748081207275,3.8529417514801025,3.7133657932281494
62,"55,000 dolar. Ve bu inanılmaz bir miktar.",5.809235572814941,4.687153339385986,5.10222864151001,4.2555155754089355,4.189426898956299,4.444781303405762,4.1235198974609375,3.7658421993255615,3.514247417449951,3.659750461578369,3.525967836380005
63,Geri gelecek mi?,3.3962199687957764,3.3190090656280518,3.1185355186462402,2.880826234817505,2.9376955032348633,3.33201003074646,3.0027101039886475,2.7462592124938965,2.857600212097168,3.0428099632263184,2.8784849643707275
64,Yani diyorum ki: Girişimcilik neyin üzerinde olduğudur.,5.44700288772583,4.283634185791016,4.125840187072754,3.9640865325927734,3.7684707641601562,3.8515474796295166,3.65457820892334,3.367741346359253,3.4349515438079834,3.350093126296997,3.2596311569213867
65,"Dünya da dünyasal tutkular da geçer, ama Tanrının isteğini yerine getiren sonsuza dek yaşar.",5.820068836212158,4.799383163452148,4.513304233551025,4.577341079711914,4.360558986663818,4.174635887145996,4.0417256355285645,3.7884719371795654,3.77768611907959,3.7408435344696045,3.7646591663360596
66,"Onun yanına giren melek, ‹‹Selam, ey Tanrının lütfuna erişen kız! Rab seninledir›› dedi.",5.790956974029541,4.38010311126709,4.724176406860352,4.327425479888916,3.865607738494873,4.02817440032959,3.403529405593872,3.639859676361084,3.278757333755493,3.2630279064178467,3.1627326011657715
67,"İsa dedi ki, ‹‹Bu ev bugün kurtuluşa kavuştu. Çünkü bu adam da İbrahimin oğludur.",4.723264217376709,4.112029075622559,3.6160120964050293,3.453707695007324,3.526700973510742,3.2724761962890625,3.4443392753601074,3.276998281478882,3.2211713790893555,3.3089239597320557,3.236992120742798
68,- Ben çekerim.,5.458663463592529,5.910216331481934,5.1695661544799805,5.313467025756836,4.8708577156066895,5.315049648284912,5.210171699523926,3.8917176723480225,4.416884899139404,4.613673686981201,4.411559104919434
69,Doğru olanı yapmayan ve kardeşini sevmeyen kişi Tanrıdan değildir. İşte Tanrının çocuklarıyla İblisin çocukları böyle ayırt edilir.,4.772833347320557,4.219383239746094,4.368728160858154,3.762331962585449,3.7975826263427734,3.6847524642944336,3.734466314315796,3.517704725265503,3.5462403297424316,3.530982732772827,3.550261974334717
70,"Böylece kilise tarafından gönderilenler, öteki uluslardan olanların Tanrıya nasıl döndüğünü anlata anlata Fenike ve Samiriye bölgelerinden geçerek bütün kardeşlere büyük sevinç verdiler.",5.123729705810547,4.407100677490234,4.396798133850098,4.30890417098999,4.0707478523254395,4.057328224182129,4.027785301208496,3.7416698932647705,3.695880651473999,3.639108180999756,3.5541629791259766
71,"‹‹O vakit doğru kişiler Ona şu karşılığı verecek: ‹Ya Rab, seni ne zaman aç görüp doyurduk, susuz görüp su verdik?",6.337423324584961,4.997476577758789,4.852433681488037,4.494820594787598,4.789429187774658,4.701595783233643,4.661138534545898,4.650763988494873,4.316059112548828,4.63248348236084,4.4319844245910645
72,"Ve şunu söyleyeceğim ki bence doğru tepe noktası bu değil,",4.414979457855225,3.863349676132202,4.061401844024658,3.816035270690918,3.33242130279541,3.657306432723999,3.2843263149261475,3.08854341506958,3.141855001449585,2.9775962829589844,2.9910688400268555
73,Neyi koruyacağız?,3.293255090713501,2.930851697921753,3.1921863555908203,3.0047411918640137,2.7909226417541504,2.837225914001465,2.7611448764801025,3.055065870285034,3.1079883575439453,2.770894765853882,2.9612009525299072
74,"Bak, yavaş yavaş yapsaydım omuzunda olurdu.",6.838329315185547,5.1405439376831055,5.7978034019470215,5.337234973907471,4.617231845855713,4.855349540710449,4.6635308265686035,4.588078498840332,4.347817897796631,4.21939754486084,4.514479160308838
75,Burada açık bir ders var. Bu da; internet Bay Su Sıçratan Pantolon'u seviyor.,6.995758056640625,6.777802467346191,6.62986421585083,6.855098247528076,6.51405143737793,6.3860039710998535,5.989628791809082,6.3502912521362305,6.122625350952148,5.961868762969971,6.044387340545654
76,"Ve kesinlikle emindim ki, demokrasi ve bizim topluma mükemmel olacaktı.",3.5626206398010254,3.401520252227783,3.5219433307647705,3.4242050647735596,3.069288969039917,2.993021011352539,3.1768226623535156,3.0913782119750977,3.0525176525115967,2.904944658279419,2.9149527549743652
77,Kimsenin haberi yoktu -- herkes tahta çizme zannetti.,5.839353561401367,5.134035587310791,5.408297061920166,5.222759246826172,5.049983978271484,4.155630588531494,4.617166042327881,4.472195148468018,4.480195045471191,4.2737040519714355,4.262552738189697
78,Böyle bir projeyle herkesin neler yaptığını görmek ilginç olurdu.,3.611039161682129,3.1771230697631836,2.9891703128814697,2.839494466781616,2.882887125015259,2.807887077331543,2.9107189178466797,2.6013247966766357,2.5441370010375977,2.636470079421997,2.589768886566162
79,"Ona, ‹‹Nerede hazırlık yapmamızı istersin?›› diye sordular.",3.318967819213867,2.595247507095337,2.6057546138763428,2.3031983375549316,2.2856392860412598,2.2396156787872314,2.3086910247802734,2.182300329208374,2.1560235023498535,2.1600027084350586,2.1447372436523438
80,"Petrus onu izleyerek dışarı çıktı. Ama meleğin yaptığının gerçek olduğunu anlamıyor, bir görüm gördüğünü sanıyordu.",4.314428806304932,3.771536350250244,3.6971933841705322,3.812507152557373,3.372875452041626,3.395219326019287,3.2661049365997314,3.1466031074523926,3.350292205810547,3.4094457626342773,3.1978697776794434
81,"Sekizinci gün, çocuğu sünnet etme zamanı gelince, Ona İsa adı verildi. Bu, Onun anne rahmine düşmesinden önce meleğin kendisine verdiği isimdi.",6.128974437713623,4.88077449798584,4.669969081878662,4.441722393035889,4.1337666511535645,4.003727912902832,3.801439046859741,3.5549635887145996,3.602898597717285,3.7129294872283936,3.563324213027954
82,Bakar mısınız?,3.2490293979644775,4.226408004760742,3.386381149291992,3.141822576522827,2.9169063568115234,3.1146068572998047,3.124008893966675,2.973079204559326,2.992703676223755,2.743717908859253,2.810002565383911
83,"Ama inanmayan Yahudiler, öteki uluslardan olanları kardeşlere karşı kışkırtarak zihinlerini bulandırdılar.",5.923155307769775,5.007660865783691,4.602159023284912,4.162963390350342,4.521444797515869,4.083881855010986,3.9222850799560547,3.993030309677124,3.920355796813965,3.976262092590332,4.003724575042725
84,bir panelin arkasında gizleniyordu -- ve kahkaha atıp birbirlerine sarıldılar ve kaçtılar.,5.7082061767578125,4.5497870445251465,4.74505615234375,4.620968818664551,4.229769706726074,4.13012170791626,4.153378963470459,4.062655448913574,4.066927433013916,4.116729736328125,4.049660682678223
85,KIPP'in yaptığı bir çok muhteşem işten de bahsetti. Kenar mahalle çocuklarını alıp üniversite için hazırlamışlar.,4.347781181335449,4.31619119644165,4.313128471374512,4.33455753326416,3.9019997119903564,3.5165297985076904,3.7391390800476074,3.814595937728882,3.6219780445098877,3.562807321548462,3.577012062072754
86,Benimle alay ediyor olmalısınız.,3.8561055660247803,3.2297048568725586,2.9073355197906494,2.5384552478790283,2.6445794105529785,2.390932083129883,2.418935537338257,2.361351728439331,2.282480478286743,2.2572052478790283,2.2259678840637207
87,Gelir dağılımı herkesi daha iyi hale getirecektir - sadece fakir insanları değil - çünkü seçme fazlalığı bizi hasta ediyor.,4.568138122558594,4.126434326171875,4.35665225982666,4.1372880935668945,3.9189586639404297,3.6259925365448,3.553377628326416,3.3599624633789062,3.5113308429718018,3.4040536880493164,3.3605451583862305
88,Ve sadece 2007'de-- ve eminim ki daha yakın tarihlere ait veriler de vardır--- sadece İngilizceye 1.3 milyon sayfalık çeviri yapılmıştır.,5.582972049713135,4.466015338897705,4.671868324279785,4.162544250488281,4.397247791290283,3.8235585689544678,3.9061291217803955,3.5926949977874756,3.6545004844665527,3.592038631439209,3.5064375400543213
89,- Senin sorunun ne?,3.706825017929077,3.2781991958618164,3.4993579387664795,2.580442428588867,2.8291821479797363,2.4856948852539062,2.479348659515381,2.4042625427246094,2.3907415866851807,2.236111640930176,2.2711732387542725
90,"‹Yaptıklarını biliyorum. İşte önüne kimsenin kapayamayacağı açık bir kapı koydum. Gücünün az olduğunu biliyorum; yine de sözüme uydun, adımı yadsımadın.",5.315103530883789,4.7397284507751465,5.429859161376953,4.665119171142578,4.464569568634033,4.316324710845947,4.221432209014893,4.231914520263672,4.067765712738037,3.963686943054199,3.8669745922088623
91,Televizyon izlerler.Başka şeyler yaparlar.'',6.26214075088501,4.701347351074219,4.674594879150391,5.176364898681641,4.569268226623535,4.869285583496094,4.529711723327637,4.4934492111206055,4.157859802246094,4.364767551422119,4.237674713134766
92,Onu tanıyor musun?,2.6837425231933594,2.092877149581909,2.1985979080200195,2.0706100463867188,1.9780371189117432,1.9059098958969116,1.8923333883285522,1.8000389337539673,1.8171385526657104,1.8511167764663696,1.843917965888977
93,- Teşekkürler efendim.,2.925926446914673,2.665287733078003,2.3393120765686035,2.2144691944122314,2.033287525177002,1.9750120639801025,1.8679603338241577,1.9346650838851929,1.92735755443573,1.8585898876190186,1.8536401987075806
94,Aşağılandığında adalet Ondan esirgendi. Onun soyunu kim anacak? Çünkü yeryüzündeki yaşamına son verildi.››,6.079137802124023,4.763176441192627,4.554398536682129,4.243702411651611,3.8545453548431396,3.8212344646453857,3.792318105697632,3.4799768924713135,3.61352276802063,3.4722142219543457,3.4436159133911133
95,"Bu normal bir aile, arkadaşlar.",4.568401336669922,4.127490997314453,4.481726169586182,4.350802898406982,4.413145542144775,3.977013349533081,4.268294334411621,4.222342491149902,3.8619654178619385,3.872722625732422,3.8377273082733154
96,Mesajınızı okuyun ve içerdiği web bağlantısını tıklayın.,4.427666187286377,3.936819314956665,3.804814100265503,3.6969563961029053,3.6651487350463867,3.5928053855895996,3.1297671794891357,3.1714091300964355,3.083066463470459,3.2001094818115234,3.3503990173339844
97,"diyor. Başlamadan önce, yapacağım şey size amacımı açıklamak olacak, amacım ""Yakaladım Seni"" oyununu öğretmek değil.",4.9868083000183105,4.272430419921875,4.641498565673828,4.075293064117432,4.017239570617676,4.203981399536133,3.9043684005737305,3.8658130168914795,3.8125717639923096,3.7438597679138184,3.748100519180298
98,"Bundan sonra güneşte duran bir melek gördüm. Göğün ortasında uçan bütün kuşları yüksek sesle çağırdı: ‹‹Kralların, komutanların, güçlü adamların, atlarla binicilerinin, özgür köle, küçük büyük, hepsinin etini yemek için toplanın, Tanrının büyük şölenine gelin!››",5.263905048370361,4.437777042388916,4.402162551879883,4.183852195739746,3.8710544109344482,3.7746453285217285,3.5230836868286133,3.5964746475219727,3.438105583190918,3.4387741088867188,3.3933887481689453
