,Sentences,Perplexities (ckpt 888),Perplexities (ckpt 1776),Perplexities (ckpt 2664),Perplexities (ckpt 3552),Perplexities (ckpt 4440),Perplexities (ckpt 5328),Perplexities (ckpt 6216),Perplexities (ckpt 7104),Perplexities (ckpt 7992),Perplexities (ckpt 8880)
11,"Es ist verführerisch – wenn man das einmal erkannt hat – es ist verführerisch immer das gleiche Gedicht zu schreiben, oder immer die gleiche Geschichte zu erzählen, immer und immer wieder, wenn man einmal erkannt hat, dass es einem Applaus bringt.",262.3809814453125,138.0042724609375,125.30107879638672,119.81172943115234,123.00486755371094,104.09810638427734,100.14955139160156,83.81929779052734,84.58089447021484,82.1147232055664
12,Benutzername einfügen,181499.453125,141370.109375,50008.015625,44357.37109375,89016.90625,114952.8125,100196.7109375,51758.375,57300.58984375,94576.7265625
13,"Wir alle haben Körper, oder?",98.13478088378906,123.3099594116211,108.83731079101562,115.41163635253906,77.87358093261719,79.40614318847656,59.50750732421875,62.36234664916992,60.17036056518555,60.32164001464844
14,IHR ADDEFEND STATUS ZUR DATENERFASSUNG:,3224.79541015625,2212.229248046875,2011.1585693359375,2480.6171875,2040.8046875,2724.474609375,2123.98095703125,2145.131591796875,2318.01171875,2083.516357421875
15,Woher wissen Sie das?,58.21039962768555,26.102479934692383,26.501522064208984,26.668458938598633,25.555397033691406,17.47644805908203,14.9791898727417,10.306253433227539,10.042497634887695,10.30612564086914
16,"Wenn wenn Sie jemals in einem Meeting waren wo Sie irgendwie ""Meeting Schlappschwanz"" gespielt haben, Sie sitzen da, gucken die Person an und warten, dass sie wegguckt und dann plötzlich das Gerät checkt.",500.6448974609375,346.17218017578125,304.28338623046875,268.3431396484375,251.227783203125,233.73074340820312,196.05191040039062,159.6552276611328,153.74537658691406,144.74314880371094
17,Sind Sie sicher?,61.795188903808594,44.471187591552734,35.208396911621094,22.20867347717285,15.73841381072998,21.4207820892334,15.035634994506836,19.188495635986328,21.5478458404541,20.604616165161133
18,"Und er sprach zu ihnen: Wer sich scheidet von seinem Weibe und freit eine andere, der bricht die Ehe an ihr;",284.3788146972656,164.0997314453125,146.5692901611328,158.22714233398438,119.52322387695312,113.9441909790039,100.55619812011719,106.080322265625,87.48614501953125,96.91751098632812
19,"Ich habe die letzten Jahre damit verbracht, die Wissenschaft menschlicher Motivation zu untersuchen. Insbesondere das Kräftespiel von extrinsischen Motivatoren und intrinsischen Motivatoren.",896.9116821289062,523.7477416992188,373.840087890625,277.549560546875,323.81207275390625,230.86773681640625,206.1700897216797,195.93368530273438,208.58404541015625,197.86825561523438
20,"Vor ein paar Wochen, Ich sprach auf dem Campus Outreach National Conference über jede Verantwortung des Gläubigen zu evangelisieren. Mein Text war 2 Corinthians 5:18-21. Hier ist das Video von dieser Sitzung.",726.2462768554688,538.6434936523438,443.2267150878906,409.2193298339844,320.3931884765625,273.9238586425781,275.6069030761719,296.1248474121094,242.5728302001953,238.60595703125
21,- Warum sollte ich?,36.114192962646484,29.199644088745117,21.122892379760742,20.238311767578125,25.51774787902832,24.56965446472168,25.4641056060791,25.419898986816406,22.971296310424805,22.212554931640625
22,"Und (so ihr's wollt annehmen) er ist Elia, der da soll zukünftig sein.",613.1046752929688,692.120849609375,418.5368957519531,383.5478210449219,299.861572265625,293.0042724609375,285.95068359375,269.9813537597656,282.7032470703125,313.3734436035156
23,Das bedeutet?,156.1986846923828,100.15718841552734,104.92977142333984,90.69757843017578,69.8105239868164,104.1097183227539,111.04803466796875,142.74679565429688,194.1661834716797,180.99806213378906
24,Was erzählen Sie mir da?,55.38268280029297,45.29136276245117,29.20985221862793,24.130155563354492,46.98126220703125,36.29591751098633,33.943294525146484,31.822872161865234,27.49264144897461,27.95620346069336
25,Lasst sie in Ruhe!,122.31739044189453,93.04666137695312,85.0489730834961,41.2336540222168,30.18556785583496,26.029888153076172,23.66010284423828,18.891887664794922,19.22117805480957,17.712568283081055
26,Vor ein paar Jahren führte ich einige meiner Experimente im Labor durch.,395.2307434082031,197.93800354003906,160.00755310058594,113.98651885986328,94.36553192138672,87.60787200927734,87.64254760742188,73.9795150756836,58.0546989440918,54.4331169128418
27,"Wenn wir daran denken, wie man die Welt verbessern könnte, denken wir an den Bildungsweg, dorthin stecken wir viel Geld.",213.58921813964844,112.69464111328125,93.56182098388672,84.8956527709961,76.2515869140625,61.097713470458984,63.825130462646484,62.51312255859375,52.34226608276367,57.18678283691406
28,Sitzung,1301960.75,2524518.5,900960.6875,1134637.75,314478.3125,180109.5,620074.5625,305887.28125,453883.84375,532505.5
29,5 Das beste Shopping Outlets in Europa,2600.052490234375,773.88623046875,951.201171875,925.7039794921875,585.1694946289062,470.6883544921875,442.6072692871094,418.2213134765625,416.95489501953125,390.1533508300781
30,"Wir kamen an der Calverton-Schießanlage an, die ohne unser Wissen vom FBI beobachtet wurde.",551.7557983398438,424.2737121582031,380.8633117675781,347.64471435546875,383.62994384765625,321.11859130859375,253.15086364746094,275.3545837402344,230.0265655517578,240.67237854003906
31,"Da antwortete Judas, der ihn verriet, und sprach: Bin ich's Rabbi? Er sprach zu ihm: Du sagst es.",177.70396423339844,95.48954010009766,70.163330078125,73.27755737304688,56.96350860595703,52.82119369506836,43.87109375,41.54233169555664,39.502723693847656,40.17628479003906
32,Kein zehn Jahre alter studiert Jura um Fusionen und Übernahmen zu machen.,1547.511962890625,1603.043212890625,1153.260986328125,695.210205078125,1016.3350219726562,990.7920532226562,636.0932006835938,691.738525390625,689.1050415039062,715.059814453125
33,Und die Teufel baten ihn alle und sprachen: Laß uns in die Säue fahren!,424.016845703125,296.5503234863281,243.8695831298828,262.8388977050781,248.67105102539062,224.0868377685547,195.3986053466797,190.64498901367188,171.72093200683594,178.05892944335938
34,Aber dagegen weh euch Reichen! denn ihr habt euren Trost dahin.,742.6700439453125,798.9840698242188,685.8004760742188,618.244873046875,924.9896240234375,624.917236328125,462.0365295410156,476.73883056640625,480.2853088378906,519.332763671875
35,"Welcher ißt, der verachte den nicht, der da nicht ißt; und welcher nicht ißt, der richte den nicht, der da ißt; denn Gott hat ihn aufgenommen.",422.3748474121094,201.59881591796875,194.37620544433594,176.7840118408203,157.64266967773438,126.90480041503906,145.3150634765625,98.46049499511719,91.87606811523438,80.32923889160156
36,"Ich weiß es nicht, Sir.",16.642263412475586,11.393451690673828,11.22224235534668,11.95064640045166,16.597301483154297,10.423816680908203,13.311717987060547,11.863994598388672,9.34266185760498,9.258622169494629
37,daß Christus sollte leiden und der erste sein aus der Auferstehung von den Toten und verkündigen ein Licht dem Volk und den Heiden.,554.5390014648438,363.2116394042969,378.75286865234375,281.6009521484375,250.0028839111328,216.29623413085938,175.41802978515625,180.64816284179688,156.70875549316406,159.09239196777344
38,"Ich habe drei Vorschläge, die ich mit Ihnen teilen werde. Ich habe noch etwa drei Minuten, das kommt also genau hin.",133.92178344726562,81.45048522949219,55.275543212890625,65.5531234741211,75.42132568359375,58.542762756347656,53.58052444458008,50.58241271972656,45.754432678222656,45.23288345336914
39,2016-05-26 18-23-48 ins 20160526 182348 720px,2246.087646484375,944.9107055664062,338.7426452636719,369.56964111328125,493.84698486328125,288.31121826171875,333.58697509765625,318.3886413574219,307.6952209472656,351.936767578125
40,Ich bin ein Sünder.,55.5679817199707,45.518280029296875,46.051082611083984,74.54743957519531,61.503135681152344,53.308692932128906,47.02320861816406,55.43655776977539,45.8851432800293,44.67089080810547
41,"du rühmst dich des Gesetzes, und schändest Gott durch Übertretung des Gesetzes;",787.640380859375,520.6764526367188,456.43768310546875,231.8053741455078,321.585205078125,241.55906677246094,195.00274658203125,204.92562866210938,174.96986389160156,167.34388732910156
42,"Aber den Vorhof außerhalb des Tempels wirf hinaus und miß ihn nicht; denn er ist den Heiden gegeben, und die heilige Stadt werden sie zertreten zweiundvierzig Monate.",479.17401123046875,436.93621826171875,301.5886535644531,369.7535095214844,313.1956787109375,287.766357421875,307.2785339355469,226.18341064453125,249.3616485595703,255.39926147460938
43,Das Leben geht weiter.,82.82010650634766,70.91873931884766,60.24506378173828,56.272621154785156,56.8865852355957,64.5197982788086,45.90221405029297,45.094215393066406,42.76369857788086,40.83602523803711
44,Wollen Sie von hier verschwinden?,180.86407470703125,52.79032516479492,58.43212890625,49.94487380981445,50.51714324951172,53.491432189941406,41.24473571777344,34.83584976196289,28.77738380432129,27.8796329498291
45,Und sie saßen allda und hüteten sein.,520.9471435546875,330.0345153808594,333.5923767089844,249.12025451660156,252.25424194335938,306.6853942871094,158.82354736328125,245.66030883789062,232.50466918945312,231.3408203125
46,"Aber der Kanzler sprach eine Wahrheit an, auch wenn es nur eine war.",130.2169189453125,158.8325653076172,139.2734832763672,151.14324951171875,175.67401123046875,170.97561645507812,135.65304565429688,134.13575744628906,139.39048767089844,119.18709564208984
47,"Wenn Sie mit Windows XP, KLICK HIER für eine XP kompatibel Kopie RescuePRO® Standard oder KLICK HIER für eine XP kompatibel Kopie RescuePRO® Deluxe.",2690.37060546875,2089.37646484375,976.8551025390625,799.3666381835938,417.4311218261719,461.5008239746094,358.0084228515625,371.096435546875,341.3343200683594,323.6813049316406
48,Warum? Weil es für sie und die Gemeinde ein Desaster gewesen wäre wenn er sie entlassen hätte.,170.13258361816406,173.201171875,208.30148315429688,153.1472930908203,149.89382934570312,128.1811065673828,109.69955444335938,103.31529235839844,93.5731430053711,100.5693359375
49,"AESUK hatte nicht begonnen, und hatte nicht die Absicht oder wollen beginnen, alle Schiedsverfahren. Seine Position war, dass JSC sollte nicht verfolgen oder frei sein Gerichtsverfahren gegen sie verfolgen - es sollte Schieds procedings bringen, AESUK würde diese Verfahren verteidigen.",1811.501953125,1223.4007568359375,1019.5540771484375,1113.7703857421875,957.3998413085938,909.20849609375,990.0780029296875,734.0982666015625,686.0994262695312,666.02587890625
50,"Und das ist, denke ich, die Hoffnung.",36.86388397216797,36.49210739135742,31.314472198486328,32.028324127197266,30.414440155029297,30.729228973388672,33.88923263549805,31.725479125976562,30.803903579711914,27.699478149414062
51,Vor fünf Jahren wurde ich zu einem Motorradunfall gerufen.,634.6635131835938,219.47425842285156,91.69286346435547,93.02336883544922,95.68557739257812,76.45014953613281,85.5103988647461,66.050537109375,72.01548767089844,61.93345260620117
52,(Gelächter) Und ich wurde -- und ich war wie ... und ich ...,203.6972198486328,74.0695571899414,64.58480834960938,59.421504974365234,43.289588928222656,53.160640716552734,51.12810134887695,47.843109130859375,41.14243698120117,41.035762786865234
53,"""Schatz,"" werde ich ihr sagen, ""deine Mutter ist jemand, der sich sorgt, und dein Vater ist jemand, der kämpft, und du bist das Mädchen mit den kleinen Händen und den großen Augen, die niemals aufhört nach mehr zu fragen.""",226.20054626464844,153.37283325195312,151.65061950683594,100.3388900756836,127.35606384277344,107.54182434082031,98.10021209716797,110.71129608154297,86.40140533447266,88.05675506591797
54,und pictures.with hohe Qualität hd images.we Bilder sammeln spacially für unsere süßen Besucher wie Sie.,3130.21435546875,2984.53662109375,1751.2879638671875,1890.4224853515625,1905.8062744140625,1694.965576171875,1776.3331298828125,1604.44580078125,1816.3414306640625,1688.1431884765625
55,"denn das Gesetz macht Menschen zu Hohenpriestern, die da Schwachheit haben; dies Wort aber des Eides, das nach dem Gesetz gesagt ward, setzt den Sohn ein, der ewig und vollkommen ist.",448.6966857910156,344.4725341796875,301.9465026855469,238.70257568359375,276.17694091796875,219.39828491210938,206.8186798095703,189.20530700683594,187.9805908203125,171.6596221923828
56,"Ihr neuer Geschäftspartner mag Ihnen die Hand schütteln mit Ihnen feiern, Essen gehen, und dann einen Ausdruck des Ärgers zeigen.",660.8670654296875,414.642333984375,392.208740234375,393.3934020996094,403.8631896972656,366.8757019042969,385.3261413574219,331.3113708496094,327.720947265625,297.6080627441406
57,Ihr habt ihn gehört.,62.49276351928711,68.52032470703125,48.39191436767578,43.635841369628906,36.53398513793945,37.700721740722656,31.535598754882812,27.712265014648438,26.835681915283203,26.374710083007812
58,"""Und soll geschehen: An dem Ort, da zu ihnen gesagt ward: 'Ihr seid nicht mein Volk', sollen sie Kinder des lebendigen Gottes genannt werden.""",546.0140380859375,304.96258544921875,272.3537902832031,251.57937622070312,306.3877868652344,234.6369171142578,197.0120086669922,202.64511108398438,180.26559448242188,176.5933380126953
59,"""Aber nach dem Studium geben Sie im Projekt Vollgas?""",975.3978271484375,575.5464477539062,681.0867919921875,605.30224609375,561.5069580078125,474.5116882324219,514.7191772460938,453.9188537597656,404.2298583984375,424.1416320800781
60,Und sie schifften hinüber und kamen in das Land Genezareth.,928.498779296875,838.0135498046875,702.8190307617188,418.02691650390625,572.2303466796875,399.4226989746094,336.2374572753906,312.5116882324219,302.7128601074219,239.82943725585938
61,- Oben ist doch die Polizei.,119.73177337646484,78.14971160888672,78.68948364257812,68.55915069580078,56.355567932128906,82.24991607666016,74.43494415283203,73.5040054321289,85.90449523925781,77.32576751708984
62,55.000 Dollar. Das ist ein unglaublich günstiges Geschäft.,227.88446044921875,80.06602478027344,62.879791259765625,78.43231201171875,57.09697723388672,58.166446685791016,55.869300842285156,50.35530090332031,53.498756408691406,46.61582946777344
63,Kommt er zurück?,165.29690551757812,153.61766052246094,152.39500427246094,97.95123291015625,58.79366683959961,43.519020080566406,47.44118881225586,55.819664001464844,39.06969451904297,39.73597717285156
64,"Ich möchte damit sagen, dass Unternehmertum der richtige Weg ist.",151.29632568359375,104.64246368408203,77.72919464111328,88.63346099853516,62.925472259521484,42.32757568359375,42.14857482910156,35.60110855102539,34.088016510009766,30.624114990234375
65,"Und die Welt vergeht mit ihrer Lust; wer aber den Willen Gottes tut, der bleibt in Ewigkeit.",304.1661682128906,219.2615966796875,199.16995239257812,179.74391174316406,196.3534393310547,163.14801025390625,115.0058822631836,96.96353912353516,96.36089324951172,81.94746398925781
66,"Und der Engel kam zu ihr hinein und sprach: Gegrüßet seist du, Holdselige! Der HERR ist mit dir, du Gebenedeite unter den Weibern!",373.44757080078125,281.52642822265625,199.84719848632812,203.03005981445312,152.11514282226562,159.92808532714844,140.1768035888672,116.82408142089844,120.59014129638672,115.9825668334961
67,"Jesus aber sprach zu ihm: Heute ist diesem Hause Heil widerfahren, sintemal er auch Abrahams Sohn ist.",986.41943359375,872.1922607421875,505.5451965332031,430.92547607421875,489.3269348144531,425.69610595703125,340.97479248046875,325.92999267578125,342.9041442871094,330.48553466796875
68,- Ich mache das Foto.,36.60771560668945,36.75232696533203,34.06631851196289,22.994556427001953,29.386764526367188,27.480104446411133,29.553300857543945,22.899120330810547,23.622936248779297,23.519426345825195
69,"Daran wird's offenbar, welche die Kinder Gottes und die Kinder des Teufels sind. Wer nicht recht tut, der ist nicht von Gott, und wer nicht seinen Bruder liebhat.",243.66441345214844,190.35003662109375,166.35995483398438,144.43283081054688,148.52821350097656,119.60338592529297,108.4265365600586,94.82548522949219,90.10980987548828,86.63862609863281
70,Und sie wurden von der Gemeinde geleitet und zogen durch Phönizien und Samarien und erzählten die Bekehrung der Heiden und machten große Freude allen Brüdern.,739.8815307617188,652.599853515625,745.1279296875,532.38818359375,484.06121826171875,462.39691162109375,467.7310485839844,336.1395263671875,329.3662109375,334.77587890625
71,Dann werden ihm die Gerechten antworten und sagen: Wann haben wir dich hungrig gesehen und haben dich gespeist? oder durstig und haben dich getränkt?,773.2034912109375,352.2408142089844,307.2572937011719,273.39849853515625,289.05938720703125,242.11245727539062,191.09039306640625,187.2183380126953,164.68435668945312,149.83602905273438
72,"Ich bin hier um zu sagen, dass ich denke, dass das die falsche Spitze der Pyramide ist, ...",66.66959381103516,53.028526306152344,45.25171661376953,45.737648010253906,45.01513671875,38.74311447143555,39.618228912353516,36.060028076171875,27.913604736328125,28.674781799316406
73,Was sollen wir beschützen?,163.57879638671875,73.67022705078125,35.23006057739258,45.29460144042969,46.225624084472656,42.018863677978516,48.70701217651367,58.18678283691406,50.018028259277344,46.40572738647461
74,"Wenn ich es langsam gemacht hätte, wäre es wieder auf Ihrer Schulter.",103.73835754394531,78.60806274414062,57.142189025878906,65.92256927490234,50.770137786865234,57.529075622558594,52.36125183105469,47.18715286254883,42.546321868896484,41.98139190673828
75,"Hier war also eine unmissverständliche Lektion erteilt worden: Und die hieß, dass das Internet Mister Splashy Pants liebt.",1094.548095703125,476.0305480957031,473.2896423339844,430.6044006347656,278.0716247558594,289.4927673339844,258.65924072265625,267.806396484375,225.6254119873047,228.259765625
76,"Und ich war sicher, dass es großartig für die Demokratie sein würde und für unsere Gesellschaft.",70.07172393798828,62.48278045654297,49.138771057128906,61.693763732910156,47.3880729675293,60.53697204589844,39.623355865478516,41.10285186767578,34.54912567138672,37.800445556640625
77,"Niemand wusste Bescheid – alle dachten, es seien Holzstiefel.",1270.624267578125,659.2062377929688,403.2776184082031,516.19189453125,563.4847412109375,497.14697265625,447.1428527832031,393.0278015136719,409.68634033203125,400.7304382324219
78,"Ich glaube, es wäre interessant, zu sehen, was jeder mit einem solchen Projekt machen würde.",81.308349609375,41.50418472290039,47.63530731201172,37.69346618652344,35.63383483886719,28.364999771118164,31.969566345214844,26.531049728393555,24.13723373413086,23.748918533325195
79,"Sie aber sprachen zu ihm: Wo willst du, daß wir's bereiten?",128.72354125976562,96.253662109375,41.88516616821289,44.66973114013672,30.162826538085938,29.512996673583984,31.89459228515625,23.14991569519043,23.737173080444336,24.58705711364746
80,"Und er ging hinaus und folgte ihm und wußte nicht, daß ihm wahrhaftig solches geschähe durch den Engel; sondern es deuchte ihn, er sähe ein Gesicht.",512.2986450195312,297.8045349121094,172.26739501953125,158.80712890625,191.2351531982422,148.09674072265625,115.79281616210938,113.76866912841797,104.8377456665039,95.68328857421875
81,"Und da acht Tage um waren, daß das Kind beschnitten würde, da ward sein Name genannt Jesus, welcher genannt war von dem Engel, ehe denn er in Mutterleibe empfangen ward.",471.019775390625,326.9891662597656,308.95989990234375,352.6120300292969,249.825927734375,201.00494384765625,165.24655151367188,154.8345184326172,131.29425048828125,128.9669647216797
82,"Äh, Verzeihung?",296.4830322265625,184.9786834716797,168.34664916992188,152.53102111816406,139.96827697753906,304.5908508300781,191.6223602294922,263.41607666015625,299.1219787597656,270.49163818359375
83,Die ungläubigen Juden aber erweckten und entrüsteten die Seelen der Heiden wider die Brüder.,596.0702514648438,309.44012451171875,191.6342315673828,248.4906463623047,186.48248291015625,172.1554718017578,145.26483154296875,113.18978118896484,151.18771362304688,132.82833862304688
84,sie hatte sich hinter einer Auslage versteckt hatte – und sie lachten und umarmten sich und rannten weg.,494.30145263671875,401.6620788574219,319.294921875,290.0938720703125,254.5369110107422,151.53501892089844,214.21498107910156,199.07794189453125,204.38246154785156,190.36709594726562
85,Er sprach über viele wundervolle Dinge die KIPP macht zum Beispiel Innenstadt Kinder in Leiter von Universitäten verwandeln.,1513.826416015625,2032.5235595703125,1476.9969482421875,2032.7222900390625,1993.117919921875,1567.3902587890625,1466.52978515625,1598.223388671875,1536.0623779296875,1573.28857421875
86,Sie verarschen mich wohl.,298.15167236328125,249.03866577148438,122.4410400390625,118.8419418334961,145.2138671875,135.0816650390625,164.26382446289062,114.43063354492188,115.91555786132812,103.21390533447266
87,"Einkommensumverteilung wird dafür sorgen, dass es allen besser geht -- nicht nur den armen -- weil all diese große Auswahl uns plagt.",647.4104614257812,560.5347900390625,495.4198913574219,351.89178466796875,328.6885681152344,334.146240234375,331.96368408203125,283.5516052246094,250.09315490722656,252.04913330078125
88,"Und allein im Jahr 2007 -- und ich bin sicher, es gibt noch neuere Zahlen -- wurden in etwa 1,3 Millionen Seiten nur ins Englische übersetzt.",349.9877624511719,294.9695129394531,178.80323791503906,183.13380432128906,134.2841033935547,131.47799682617188,124.89891052246094,105.0142593383789,96.20405578613281,95.49759674072266
89,- Was ist bloß in dich gefahren?,117.62772369384766,75.78475189208984,51.2933464050293,60.51169204711914,49.94217300415039,61.18949508666992,60.68318176269531,41.83223342895508,43.109130859375,38.248748779296875
90,"Ich weiß deine Werke. Siehe, ich habe vor dir gegeben eine offene Tür, und niemand kann sie zuschließen; denn du hast eine kleine Kraft, und hast mein Wort behalten und hast meinen Namen nicht verleugnet.",149.1355438232422,124.12434387207031,96.99073028564453,95.91036224365234,90.79290771484375,73.3192138671875,80.72077178955078,63.023128509521484,68.65703582763672,66.22152709960938
91,"Sie werden fernsehen. Sie werden sonst was tun.""",282.6286926269531,192.40060424804688,182.0052032470703,266.349609375,251.27618408203125,258.27398681640625,173.46871948242188,175.94781494140625,197.96055603027344,172.35301208496094
92,Du kennst ihn doch.,45.495140075683594,43.21205520629883,46.92960739135742,42.70637893676758,31.682857513427734,30.15473747253418,32.62839889526367,21.819664001464844,23.173828125,22.04825782775879
93,"Danke, Sir.",39.596527099609375,23.391691207885742,16.085378646850586,18.22882080078125,19.913101196289062,15.424970626831055,21.61652183532715,16.063297271728516,14.342998504638672,15.435503005981445
94,"In seiner Niedrigkeit ist sein Gericht aufgehoben. Wer wird aber seines Lebens Länge ausreden? denn sein Leben ist von der Erde weggenommen.""",877.5642700195312,767.4409790039062,508.541259765625,732.272216796875,608.5925903320312,424.48455810546875,392.4182434082031,343.202392578125,355.9211120605469,340.7402648925781
95,"Das ist eine normale Familie, Leute.",89.3949203491211,54.027713775634766,55.92386245727539,51.39252471923828,46.78897476196289,46.77756118774414,53.6074104309082,53.113502502441406,53.6373405456543,52.14421844482422
96,Für den vollen Zugriff auf diese Website benötigen Sie ein Nutzerkonto.,359.3637390136719,153.99940490722656,125.54586791992188,101.97237396240234,93.05850982666016,90.71233367919922,63.51939010620117,60.1522331237793,44.242469787597656,41.571319580078125
97,Zunächst möchte ich mit Ihnen erst einmal mein Ziel abklären. Hier geht es nicht um eine Runde Wahrheit oder Lüge.,395.729736328125,204.85919189453125,204.8590087890625,201.76307678222656,174.23919677734375,177.3358154296875,172.70362854003906,120.94596862792969,110.4626693725586,109.0486831665039
98,"Und ich sah einen Engel in der Sonne stehen; und er schrie mit großer Stimme und sprach zu allen Vögeln, die unter dem Himmel fliegen: Kommt und versammelt euch zu dem Abendmahl des großen Gottes,",269.26922607421875,163.8057098388672,108.32752227783203,110.53079986572266,102.25016021728516,109.17381286621094,83.03343200683594,73.4916763305664,72.51983642578125,71.12956237792969
99,"Tja, Bruce Wayne kann bloß nicht in Lex Luthors Haus einbrechen.",2164.43994140625,1171.832763671875,985.2691040039062,1068.119873046875,1451.8485107421875,660.1649780273438,772.1847534179688,595.3333129882812,693.966796875,623.2988891601562
100,"Glauben Sie mir, er bestätigte alle erdenklichen Klischees: im Lotussitz auf dem Fußboden sitzen, Räucherstäbchen, Kräutertee, Vegetarier – das ganze Programm, aber meine Mutter ging hin und ich war neugierig und ging mit.",848.659912109375,523.2559814453125,439.5127258300781,365.91845703125,333.6914978027344,307.90643310546875,296.2879638671875,287.37939453125,256.6973571777344,259.62738037109375
101,"Aber buchstäblich am nächsten Tag sagten sie, ""Können Sie in zwei Wochen starten?"" (Gelächter)",222.03529357910156,121.60382080078125,124.06836700439453,76.7654037475586,69.45491790771484,69.06004333496094,67.49170684814453,48.47908020019531,45.40960693359375,43.538970947265625
102,In Wirklichkeit habe ich den Prozess mit jeder Menge guter Absichten gestört.,864.9085693359375,270.2437438964844,288.85986328125,240.10922241210938,258.76666259765625,219.7302703857422,218.51739501953125,199.44993591308594,165.5928955078125,163.91329956054688
103,Bewerte diese Nachricht,888.3143920898438,1027.529541015625,569.706787109375,576.31982421875,869.2191772460938,638.2086791992188,634.4629516601562,873.3887939453125,604.3355102539062,696.1864624023438
104,"Thomas aber, der Zwölf einer, der da heißt Zwilling, war nicht bei ihnen, da Jesus kam.",401.24688720703125,410.7232360839844,377.5076599121094,237.8553009033203,307.34417724609375,283.3396911621094,242.33168029785156,257.8719177246094,193.9974822998047,199.06124877929688
105,Ein halbjähriger kostenfreier Internetkurs. Mit Klick auf die vergangenen Termine können die Aufnahmen der WebCasts abgerufen werden. (Mehr Informationen zur Registrierung weiter unten.),1713.558837890625,1284.5792236328125,1127.8114013671875,918.1484375,636.5210571289062,569.15234375,566.7674560546875,463.72479248046875,427.90728759765625,416.5040283203125
106,Ich glaube dir nicht.,22.844676971435547,23.642093658447266,24.528560638427734,25.1832332611084,29.27379035949707,22.93852424621582,20.92540740966797,20.521501541137695,21.301414489746094,21.901412963867188
107,- Hat er was gesagt?,44.079349517822266,26.634126663208008,17.07638931274414,24.933547973632812,21.869672775268555,20.86602783203125,15.861590385437012,13.432568550109863,12.366780281066895,11.234633445739746
108,Wir verlieren unser Hören.,472.8718566894531,272.0325622558594,373.7073059082031,302.9417419433594,210.0547637939453,221.80482482910156,244.30836486816406,247.47915649414062,242.2176513671875,251.90493774414062
109,Ich versuche es.,35.268943786621094,35.0001106262207,31.41630744934082,16.38360023498535,24.82285499572754,17.698240280151367,17.870792388916016,24.678552627563477,19.92045021057129,20.623891830444336
110,Bist du bereit?,35.983158111572266,17.135988235473633,14.307778358459473,18.441186904907227,13.999807357788086,14.792579650878906,15.435967445373535,14.162094116210938,15.245882034301758,13.91607666015625
