,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10),Epoch: 11 (ckpt: 11)
12,Kullanıcı adınızı giriniz,35.11996841430664,30.74251937866211,25.84415054321289,28.547374725341797,25.913631439208984,21.59084129333496,18.324703216552734,19.86701011657715,19.871902465820312,18.70233154296875,17.39181900024414
13,"Hepimizin vücudu var, değil mi? Bir toplantı mı kaçırdım?",69.47310638427734,65.8278579711914,69.40421295166016,67.38751983642578,66.22370910644531,62.407161712646484,61.933265686035156,58.825111389160156,60.530799865722656,58.568519592285156,56.69573974609375
14,Giriş Kayıt ol,19.63607406616211,17.931659698486328,20.832683563232422,19.937328338623047,19.1634521484375,20.1497802734375,19.147422790527344,18.438901901245117,17.74648094177246,17.03276824951172,17.293739318847656
15,Bunu nereden biliyorsunuz?,17.241836547851562,16.34425163269043,13.49628734588623,14.3484525680542,13.661530494689941,13.33780288696289,13.798043251037598,13.22100830078125,13.03918743133545,13.35744857788086,13.119171142578125
16,"Hani bir görüşmede sanki karşınızdakine kafa tutarmış gibi olursunuz ya, oturup, karşınızdakinin yüzüne bakıp, başka yöne dönmesini beklersiniz, sonra da hemen cihazınızı kontrol edersiniz.",260.8233947753906,235.8776397705078,228.46041870117188,231.00625610351562,215.38450622558594,202.756591796875,200.7274932861328,192.4790496826172,191.12326049804688,188.26205444335938,186.8692626953125
17,Emin misin?,10.499982833862305,11.210230827331543,10.059653282165527,11.227235794067383,10.09537124633789,10.059354782104492,10.484719276428223,11.45969009399414,9.65382194519043,10.219165802001953,10.745469093322754
18,"İsa onlara, ‹‹Karısını boşayıp başkasıyla evlenen, karısına karşı zina etmiş olur›› dedi.",139.92677307128906,118.574951171875,111.95500946044922,116.43986511230469,108.69544982910156,115.18743133544922,103.14083862304688,105.95516967773438,108.37236022949219,104.99304962158203,105.33328247070312
19,Son birkaç yılımı insan motivasyonu bilimini incelemeye ayırdım. Özellikle de dışsal ve içsel motive edicileri incelemeye.,176.2086181640625,168.06353759765625,169.0982208251953,157.35940551757812,150.98739624023438,147.25094604492188,139.81988525390625,143.47483825683594,142.45469665527344,136.7547607421875,135.9371795654297
20,"Birkaç hafta önce, Ben evangelize her müminin sorumluluk Kampüs Outreach Ulusal Konferansında konuştu. Benim metin oldu 2 Corinthians 5:18-21. İşte o oturumdaki bir video.",331.98699951171875,315.8457336425781,321.22564697265625,306.1332092285156,291.17510986328125,289.7640380859375,276.49945068359375,270.8900146484375,269.2025146484375,267.1482849121094,263.2068176269531
21,Neden koruyacakmışım?,25.046083450317383,24.75669288635254,28.181169509887695,28.539194107055664,22.54715347290039,22.12810516357422,24.22382926940918,21.872421264648438,21.693218231201172,20.14275550842285,20.68588638305664
22,"Eğer bunu kabul etmek isterseniz, gelecek olan İlyas odur.",77.70167541503906,68.61085510253906,64.58159637451172,63.05243682861328,61.92936706542969,62.50002670288086,62.928016662597656,62.48130798339844,62.13471984863281,60.463661193847656,62.3560791015625
23,Bu ne demek?,12.408135414123535,13.067550659179688,14.905550003051758,13.49313735961914,12.212048530578613,11.897567749023438,12.099959373474121,11.424559593200684,11.499775886535645,12.27161979675293,12.3909330368042
24,Ne diyorsun?,9.426395416259766,9.033401489257812,10.987385749816895,10.965036392211914,9.747424125671387,9.291650772094727,9.304314613342285,10.065488815307617,11.037311553955078,10.532617568969727,10.325141906738281
25,Bırak onları.,21.239320755004883,15.191054344177246,16.578536987304688,12.765178680419922,13.991775512695312,14.15576457977295,14.064638137817383,13.459085464477539,13.379632949829102,13.309179306030273,13.469852447509766
26,"Bir kaç yıl önce, laboratuvarımda kendi deneylerimi yapıyordum.",75.6811752319336,60.681365966796875,61.93825149536133,61.18840408325195,54.87767791748047,51.298500061035156,54.048912048339844,49.752071380615234,46.3721923828125,45.85942840576172,45.89947509765625
27,"Dünyayı daha iyi bir yer haline nasıl getirebileceğimizi düşünürken eğitimi düşünürüz, ona oldukça fazla para harcariz.",134.35108947753906,125.67701721191406,126.54472351074219,124.12855529785156,119.49200439453125,113.81326293945312,112.0967025756836,110.25248718261719,107.84304809570312,104.09532928466797,103.21162414550781
28,Bizi takip edin,16.792495727539062,15.747978210449219,14.869257926940918,16.743553161621094,15.541062355041504,14.78611946105957,12.86235523223877,13.832056999206543,13.2008695602417,11.955714225769043,12.037626266479492
29,5 Avrupa'da En İyi Alışveriş Outlets,67.375,61.74736022949219,60.930938720703125,53.00955581665039,50.84349060058594,44.99677276611328,46.086204528808594,46.41176986694336,41.416038513183594,43.01177215576172,39.93600082397461
30,Calverton Poligonu'na vardığımızda FBI'nın bizim grubu izlediğini bilmiyorduk.,128.61715698242188,115.74100494384766,117.2066421508789,109.31748962402344,110.41529083251953,99.66007995605469,105.56085968017578,100.22868347167969,99.86614227294922,98.63711547851562,98.01326751708984
31,"Ona ihanet edecek olan Yahuda, ‹‹Rabbî, yoksa beni mi demek istedin?›› diye sordu. İsa ona, ‹‹Söylediğin gibidir›› karşılığını verdi.",185.93482971191406,156.0086669921875,159.58309936523438,152.8256378173828,145.0223388671875,148.70465087890625,145.91488647460938,135.59652709960938,133.80514526367188,130.29403686523438,128.67498779296875
32,Kimse on yaşındayken icra takibi ve şirket alımları için avukat olmayı düşlemez.,127.32656860351562,122.28668212890625,120.08338928222656,115.56771850585938,114.07371520996094,114.42436218261719,107.30654907226562,112.45726013183594,109.85709381103516,103.11064147949219,104.43445587158203
33,"Kötü ruhlar İsaya, ‹‹Bizi şu domuzlara gönder, onlara girelim›› diye yalvardılar.",128.12269592285156,107.90084075927734,117.32511901855469,107.367431640625,108.0707015991211,105.24508666992188,102.5421142578125,97.2474594116211,97.97699737548828,94.22096252441406,92.958984375
34,"Ama vay halinize, ey zenginler, Çünkü tesellinizi almış bulunuyorsunuz!",113.97867584228516,112.6099624633789,106.47146606445312,115.17877197265625,108.44985961914062,107.20855712890625,99.48895263671875,95.23220825195312,102.29176330566406,101.82730102539062,97.34095764160156
35,"Her şeyi yiyen, yemeyeni hor görmesin. Her şeyi yemeyen, yiyeni yargılamasın. Çünkü Tanrı onu kabul etmiştir.",159.1551971435547,157.54013061523438,152.38125610351562,151.78176879882812,137.78041076660156,129.32005310058594,124.44039916992188,122.86273956298828,124.7251205444336,121.6856689453125,118.81916809082031
36,"Bilmiyorum, efendim.",17.889842987060547,16.98609733581543,14.931344985961914,14.229467391967773,14.96580696105957,14.836020469665527,14.171667098999023,13.880611419677734,14.452127456665039,13.913403511047363,13.300643920898438
37,"Onlar, Mesihin acı çekeceğini ve ölümden dirilenlerin ilki olarak gerek kendi halkına, gerek öteki uluslara ışığın doğuşunu ilan edeceğini bildirmişlerdi.››",235.72116088867188,212.85423278808594,222.38656616210938,210.8446044921875,203.85549926757812,202.299072265625,203.59426879882812,201.332275390625,196.6253662109375,195.2239990234375,194.39675903320312
38,"Bunu çözmek için sizinle paylaşacağım üç öneri var. Yaklaşık üç dakikam var,yani tam olacak.",127.21502685546875,126.87663269042969,122.929443359375,116.01100158691406,114.95228576660156,108.27090454101562,101.2745361328125,103.64241027832031,99.53092193603516,99.92921447753906,100.13410949707031
39,İlk _ Önceki _ 1 2 3 ... 10 _ Sonraki _ Son,101.93348693847656,82.54361724853516,99.95469665527344,73.61940002441406,48.40301513671875,39.069664001464844,38.54304122924805,29.80034828186035,29.77676773071289,24.394563674926758,22.400697708129883
40,Ben bir günahkarım.,28.121252059936523,25.84506607055664,26.577835083007812,22.260475158691406,22.40185546875,23.380138397216797,20.33383560180664,19.23866844177246,17.96711540222168,18.677227020263672,19.90652084350586
41,"Kutsal Yasayla övünürken, Yasaya karşı gelerek Tanrıyı aşağılar mısın?",109.3031005859375,95.15506744384766,97.93489074707031,95.90717315673828,86.4716567993164,89.76348876953125,82.1968994140625,77.01045227050781,79.06727600097656,77.67955017089844,74.91456604003906
42,"Tapınağın dış avlusunu bırak, orayı ölçme. Çünkü orası, kutsal kenti kırk iki ay ayaklarıyla çiğneyecek olan uluslara verildi.",193.88232421875,170.18777465820312,173.6967315673828,165.12356567382812,159.9996337890625,167.35955810546875,152.42047119140625,152.75628662109375,161.64585876464844,156.3903045654297,154.10128784179688
43,Hayat devam ediyor.,20.74234390258789,20.22110939025879,22.861146926879883,18.528528213500977,18.405359268188477,15.494319915771484,16.562023162841797,16.345626831054688,15.379268646240234,13.831793785095215,14.036050796508789
44,- Buradan gitmek ister misin?,21.96465492248535,20.636362075805664,18.904708862304688,16.872013092041016,16.745668411254883,16.73918914794922,15.92943000793457,16.783676147460938,16.92061424255371,16.63210105895996,16.124624252319336
45,Sonra oturup yanında nöbet tuttular.,51.138389587402344,43.251060485839844,49.293601989746094,44.55891418457031,40.18255615234375,35.05341720581055,36.99972915649414,35.887306213378906,34.74610900878906,35.587158203125,35.44316864013672
46,Ama başbakan tek bir gerçeği söyledi.,50.0782356262207,43.85167694091797,43.094383239746094,40.27291488647461,40.0445556640625,41.015838623046875,39.877716064453125,40.46620559692383,39.543216705322266,38.82017517089844,38.035369873046875
47,"Windows XP kullanıyorsanız, BURAYA TIKLA RescuePro® Standart veya bir XP uyumlu kopya için BURAYA TIKLA RescuePro® Deluxe bir XP uyumlu kopya için.",320.639892578125,280.5400390625,306.929443359375,255.3843994140625,240.4170684814453,215.9375,203.78582763671875,206.23167419433594,196.41334533691406,191.06167602539062,185.1370086669922
48,"Neden? Çünkü işten çıkarılmak, hem işçiler için, hem de toplum için bir felaket olacaktı.",119.8964614868164,115.78651428222656,115.59335327148438,111.09169006347656,105.15789794921875,98.91893005371094,96.3826675415039,97.27376556396484,94.61775207519531,91.9926528930664,91.36570739746094
49,"AESUK başlamamıştır, ve niyeti yoktu ya görmek istenen, herhangi tahkim davası. o tahkim islemler getirmelidir - Onun konumu JSC sürdürmeye ya da yargılanmasına her sürdürmeye serbest olmaması gerektiğini oldu, AESUK bu yargılamaları savunacağı.",399.05059814453125,389.9480285644531,410.43817138671875,396.418701171875,406.7314453125,404.33892822265625,394.4188537597656,393.5889892578125,395.1866149902344,399.0994567871094,397.92425537109375
50,Ve bu da bence umut verici birşey.,44.95309066772461,39.67958450317383,40.68660354614258,32.50557327270508,34.595237731933594,35.45497131347656,34.577301025390625,33.8519172668457,32.803829193115234,30.945335388183594,32.23468017578125
51,"5 yıl önce, bir motorsiklet kazasına müdahele ettim.",81.59422302246094,72.89346313476562,67.84744262695312,69.17654418945312,63.095149993896484,56.014404296875,58.00636291503906,56.001708984375,53.90770721435547,52.129852294921875,52.20987319946289
52,"(Gülüşmeler) Şu geldi -- ve sanki ben, bu ... -- ve ben, ben ....",102.74185180664062,90.2677001953125,97.1646728515625,90.39698028564453,90.37660217285156,89.42756652832031,92.6256103515625,92.22883605957031,90.21092224121094,90.88629913330078,91.70101928710938
53,"""Bebeğim,"" diyeceğim ona ""unutma, annen bir savaşçıydı, baban da bir savaşçı, ve sen de minicik ellerin ve koca gözlerinle daha fazlasını isteyen bir kızsın.""",228.6114959716797,216.45693969726562,217.14956665039062,197.42735290527344,196.00894165039062,190.71249389648438,186.17709350585938,183.8433837890625,179.36666870117188,179.5816192626953,175.84268188476562
54,ve images.we sizin gibi tatlı ziyaretçiler için spacially görüntüleri toplayın kaliteli hd pictures.with.,198.8043212890625,180.2214813232422,192.49002075195312,190.56658935546875,186.84036254882812,182.6954803466797,178.35525512695312,174.37222290039062,177.72561645507812,178.3701171875,175.84097290039062
55,"Kutsal Yasa, zayıflıkları olan insanları başkâhin atamaktadır. Ama Yasa'dan sonra gelen ant sözü, sonsuza dek yetkin kılınmış olan Oğul'u başkâhin atamıştır.",262.0618896484375,234.78030395507812,226.8285675048828,224.62806701660156,222.91973876953125,218.35263061523438,210.89706420898438,204.14321899414062,200.54238891601562,197.6646728515625,196.69448852539062
56,"Yeni iş ortağınız elinizi sıkabilir, sizinle kutlama yapabilir, yemeğe çıkabilir ve sonra bir kızgınlık ifadesi sergileyebilir.",175.151123046875,165.6741485595703,161.01248168945312,150.4298095703125,140.331787109375,136.5552215576172,134.7686004638672,136.56982421875,133.93350219726562,133.394287109375,130.12210083007812
57,Ne dediğini duydun.,19.782392501831055,18.041353225708008,20.136226654052734,18.939498901367188,16.834362030029297,16.931310653686523,17.392684936523438,15.874788284301758,16.145950317382812,15.172564506530762,15.140981674194336
58,"‹‹Kendilerine, ‹Siz halkım değilsiniz› denilen yerde, Yaşayan Tanrının çocukları diye adlandırılacaklar.››",136.18499755859375,121.11320495605469,121.85757446289062,113.86034393310547,112.33094787597656,117.2259292602539,109.60906982421875,109.01110076904297,110.91796875,106.54617309570312,103.03324890136719
59,"dedi. ""Peki. Mezun olunca tamamen bunun üzerinde çalışacaksınız herhalde"".",97.79710388183594,90.41714477539062,96.37439727783203,94.70109558105469,90.46040344238281,87.30349731445312,93.25675964355469,87.83462524414062,86.7032699584961,85.0081558227539,83.61263275146484
60,Gölü aşıp Ginnesarda karaya çıktılar.,86.0615234375,77.8754653930664,83.17198181152344,83.04713439941406,79.8767318725586,78.39985656738281,74.65916442871094,75.32557678222656,77.73135375976562,81.7011489868164,81.78581237792969
61,- Mecburuz.,23.86479949951172,24.70262908935547,20.541427612304688,17.1585693359375,18.47186851501465,17.062820434570312,15.914246559143066,18.238422393798828,15.314655303955078,16.18604278564453,15.743264198303223
62,"55,000 dolar. Ve bu inanılmaz bir miktar.",58.06181716918945,50.97924041748047,53.779354095458984,47.79112243652344,47.27461242675781,49.22711181640625,46.75133514404297,43.757057189941406,41.47523880004883,42.81403350830078,41.585113525390625
63,Geri gelecek mi?,17.11728286743164,16.79532814025879,15.923089027404785,14.813079833984375,15.086755752563477,16.850059509277344,15.39321517944336,14.143356323242188,14.699749946594238,15.578939437866211,14.801697731018066
64,Yani diyorum ki: Girişimcilik neyin üzerinde olduğudur.,76.27794647216797,65.46607971191406,63.777137756347656,61.977394104003906,59.70011901855469,60.681373596191406,58.319129943847656,54.640907287597656,55.530128479003906,54.40446853637695,53.17263412475586
65,"Dünya da dünyasal tutkular da geçer, ama Tanrının isteğini yerine getiren sonsuza dek yaşar.",125.05315399169922,111.36260986328125,106.99909973144531,107.99939727783203,104.55462646484375,101.46092224121094,99.16368865966797,94.5693588256836,94.36692810058594,93.67108917236328,94.12167358398438
66,"Onun yanına giren melek, ‹‹Selam, ey Tanrının lütfuna erişen kız! Rab seninledir›› dedi.",138.74749755859375,116.688720703125,122.66276550292969,115.73284912109375,106.81739044189453,110.07174682617188,96.76022338867188,102.06365966796875,93.8096923828125,93.42979431152344,90.9634780883789
67,"İsa dedi ki, ‹‹Bu ev bugün kurtuluşa kavuştu. Çünkü bu adam da İbrahimin oğludur.",125.75251007080078,114.5272445678711,104.1151123046875,100.39531707763672,102.08939361572266,96.02930450439453,100.17530059814453,96.14115905761719,94.74935150146484,96.92646789550781,95.14620208740234
68,- Ben çekerim.,20.36644744873047,21.3201904296875,19.713464736938477,20.04293441772461,18.99924087524414,20.0465087890625,19.807353973388672,16.30620765686035,17.82521629333496,18.34829330444336,17.81073760986328
69,Doğru olanı yapmayan ve kardeşini sevmeyen kişi Tanrıdan değildir. İşte Tanrının çocuklarıyla İblisin çocukları böyle ayırt edilir.,173.48635864257812,159.8054656982422,163.6663818359375,147.07931518554688,148.11448669433594,144.76657104492188,146.254150390625,139.61676025390625,140.51356506347656,140.03497314453125,140.63937377929688
70,"Böylece kilise tarafından gönderilenler, öteki uluslardan olanların Tanrıya nasıl döndüğünü anlata anlata Fenike ve Samiriye bölgelerinden geçerek bütün kardeşlere büyük sevinç verdiler.",248.35015869140625,225.44898986816406,225.09323120117188,222.02391052246094,213.38165283203125,212.8797607421875,211.76895141601562,200.56886291503906,198.69728088378906,196.34426879882812,192.75418090820312
71,"‹‹O vakit doğru kişiler Ona şu karşılığı verecek: ‹Ya Rab, seni ne zaman aç görüp doyurduk, susuz görüp su verdik?",195.72605895996094,170.54690551757812,167.4249267578125,159.3101348876953,166.0395965576172,164.07760620117188,163.16152954101562,162.9253387451172,155.00833129882812,162.50787353515625,157.81784057617188
72,"Ve şunu söyleyeceğim ki bence doğru tepe noktası bu değil,",77.22016906738281,70.27980041503906,72.87947082519531,69.63902282714844,62.59235763549805,67.42980194091797,61.836402893066406,58.640377044677734,59.530296325683594,56.7380485534668,56.972801208496094
73,Neyi koruyacağız?,20.26190185546875,18.27998161315918,19.73200225830078,18.70325469970703,17.448328018188477,17.728055953979492,17.265972137451172,18.985618591308594,19.277587890625,17.325895309448242,18.45511245727539
74,"Bak, yavaş yavaş yapsaydım omuzunda olurdu.",73.05664825439453,62.2120361328125,66.7842025756836,63.638893127441406,58.132225036621094,60.04308319091797,58.51136779785156,57.89152526855469,55.84761047363281,54.70830535888672,57.277015686035156
75,Burada açık bir ders var. Bu da; internet Bay Su Sıçratan Pantolon'u seviyor.,120.60884094238281,118.64647674560547,117.27822875976562,119.34954833984375,116.18561553955078,114.95474243164062,110.98182678222656,114.60704040527344,112.34343719482422,110.69380187988281,111.54606628417969
76,"Ve kesinlikle emindim ki, demokrasi ve bizim topluma mükemmel olacaktı.",81.311767578125,78.3502426147461,80.57682800292969,78.77564239501953,71.77253723144531,70.16212463378906,73.9764175415039,72.23149108886719,71.421875,68.25051879882812,68.47062683105469
77,Kimsenin haberi yoktu -- herkes tahta çizme zannetti.,82.93714141845703,76.88692474365234,79.3329086303711,77.69221496582031,76.11109924316406,66.94981384277344,71.89971160888672,70.40032958984375,70.48432922363281,68.2666015625,68.14380645751953
78,Böyle bir projeyle herkesin neler yaptığını görmek ilginç olurdu.,71.90375518798828,64.73465728759766,61.31977081298828,58.443058013916016,59.292362213134766,57.81620788574219,59.830406188964844,53.537166595458984,52.29232406616211,54.288692474365234,53.287841796875
79,"Ona, ‹‹Nerede hazırlık yapmamızı istersin?›› diye sordular.",70.77957916259766,56.267234802246094,56.505615234375,49.22362518310547,48.77210235595703,47.57195281982422,49.36416244506836,46.042388916015625,45.327667236328125,45.436458587646484,45.01800537109375
80,"Petrus onu izleyerek dışarı çıktı. Ama meleğin yaptığının gerçek olduğunu anlamıyor, bir görüm gördüğünü sanıyordu.",144.73452758789062,131.42076110839844,129.4498291015625,132.49041748046875,120.36079406738281,121.01446533203125,117.17621612548828,113.48601531982422,119.69570922851562,121.42842102050781,115.08600616455078
81,"Sekizinci gün, çocuğu sünnet etme zamanı gelince, Ona İsa adı verildi. Bu, Onun anne rahmine düşmesinden önce meleğin kendisine verdiği isimdi.",226.62841796875,198.16299438476562,192.64405822753906,186.38027954101562,177.39862060546875,173.40322875976562,166.92247009277344,158.5430908203125,160.21734619140625,163.97764587402344,158.83673095703125
82,Bakar mısınız?,14.140275955200195,17.29623031616211,14.637142181396484,13.73763656616211,12.846282958984375,13.633234977722168,13.669405937194824,13.075178146362305,13.154126167297363,12.111766815185547,12.398223876953125
83,"Ama inanmayan Yahudiler, öteki uluslardan olanları kardeşlere karşı kışkırtarak zihinlerini bulandırdılar.",145.86727905273438,132.09945678710938,125.17509460449219,116.95063018798828,123.72419738769531,115.3779296875,112.06729888916016,113.53313446044922,112.02696228027344,113.18806457519531,113.75245666503906
84,bir panelin arkasında gizleniyordu -- ve kahkaha atıp birbirlerine sarıldılar ve kaçtılar.,125.4171371459961,109.0857925415039,112.11143493652344,110.2035140991211,103.8346176147461,102.11809539794922,102.52239990234375,100.9322509765625,101.00792694091797,101.8842544555664,100.70158386230469
85,KIPP'in yaptığı bir çok muhteşem işten de bahsetti. Kenar mahalle çocuklarını alıp üniversite için hazırlamışlar.,142.5575714111328,141.8502197265625,141.7813720703125,142.2620849609375,132.064453125,121.97503662109375,127.92897033691406,129.86697387695312,124.84097290039062,123.24324035644531,123.62919616699219
86,Benimle alay ediyor olmalısınız.,37.7904167175293,32.826942443847656,29.88263702392578,26.083560943603516,27.230337142944336,24.407133102416992,24.733173370361328,24.058557510375977,23.107358932495117,22.795568466186523,22.405370712280273
87,Gelir dağılımı herkesi daha iyi hale getirecektir - sadece fakir insanları değil - çünkü seçme fazlalığı bizi hasta ediyor.,162.5443115234375,151.66326904296875,157.47232055664062,151.94435119628906,146.1433868408203,137.82969665527344,135.66514587402344,129.67648315429688,134.3914794921875,131.07147216796875,129.69505310058594
88,Ve sadece 2007'de-- ve eminim ki daha yakın tarihlere ait veriler de vardır--- sadece İngilizceye 1.3 milyon sayfalık çeviri yapılmıştır.,208.08627319335938,181.07608032226562,186.52865600585938,172.56130981445312,179.1984405517578,162.282958984375,164.86817932128906,154.74722290039062,156.81109619140625,154.72511291503906,151.80667114257812
89,- Senin sorunun ne?,20.962810516357422,18.996707916259766,20.041271209716797,15.167372703552246,16.639802932739258,14.568836212158203,14.527933120727539,14.035890579223633,13.945658683776855,12.87581729888916,13.12474536895752
90,"‹Yaptıklarını biliyorum. İşte önüne kimsenin kapayamayacağı açık bir kapı koydum. Gücünün az olduğunu biliyorum; yine de sözüme uydun, adımı yadsımadın.",225.5245819091797,210.05728149414062,228.40829467773438,207.91531372070312,201.9833221435547,197.42457580566406,194.42355346679688,194.75836181640625,189.4176788330078,185.9185791015625,182.58377075195312
91,Televizyon izlerler.Başka şeyler yaparlar.'',71.5463638305664,60.366119384765625,60.143558502197266,64.1200180053711,59.25476837158203,61.73494338989258,58.915672302246094,58.602203369140625,55.575016021728516,57.46902847290039,56.31657409667969
92,Onu tanıyor musun?,16.782608032226562,12.55517578125,13.392937660217285,12.373335838317871,11.595785140991211,10.964312553405762,10.842781066894531,9.992741584777832,10.153470993041992,10.468416213989258,10.402174949645996
93,- Teşekkürler efendim.,22.545833587646484,20.5865535736084,17.846996307373047,16.695266723632812,14.90273380279541,14.292064666748047,13.121788024902344,13.85861873626709,13.77914810180664,13.016180038452148,12.96017837524414
94,Aşağılandığında adalet Ondan esirgendi. Onun soyunu kim anacak? Çünkü yeryüzündeki yaşamına son verildi.››,169.6571044921875,146.72598266601562,142.51278686523438,135.87098693847656,126.82978820800781,126.01390838623047,125.29988861083984,117.22040557861328,120.76020812988281,117.01049041748047,116.23307800292969
95,"Bu normal bir aile, arkadaşlar.",37.97908401489258,35.44174575805664,37.50020980834961,36.759010314941406,37.11469268798828,34.51327896118164,36.280357360839844,36.00975036621094,33.7794075012207,33.84894561767578,33.62200927734375
96,Mesajınızı okuyun ve içerdiği web bağlantısını tıklayın.,74.39363098144531,68.5186538696289,66.8133544921875,65.37549591064453,64.94344329833984,63.94667053222656,57.047935485839844,57.708797454833984,56.29623794555664,58.15925216674805,60.453975677490234
97,"diyor. Başlamadan önce, yapacağım şey size amacımı açıklamak olacak, amacım ""Yakaladım Seni"" oyununu öğretmek değil.",167.10678100585938,151.0270233154297,159.6438751220703,146.11402893066406,144.6218719482422,149.3473358154297,141.65798950195312,140.62588500976562,139.18360900878906,137.29217529296875,137.40992736816406
98,"Bundan sonra güneşte duran bir melek gördüm. Göğün ortasında uçan bütün kuşları yüksek sesle çağırdı: ‹‹Kralların, komutanların, güçlü adamların, atlarla binicilerinin, özgür köle, küçük büyük, hepsinin etini yemek için toplanın, Tanrının büyük şölenine gelin!››",372.03558349609375,333.7944030761719,331.989501953125,320.5960693359375,303.1900329589844,297.5406494140625,282.0914306640625,286.709716796875,276.6222229003906,276.665771484375,273.689697265625
99,"Bruce Wayne, Lex Luthor'ın evine gizlice giremez ama.",110.06448364257812,99.35689544677734,101.21054077148438,92.1636962890625,92.23998260498047,85.95459747314453,81.63383483886719,77.52252197265625,82.09371948242188,81.91510009765625,81.03318786621094
100,"Ve inanın ki, bu derste bütün klişeler vardı, yerde bağdaş kurarak oturmak, tütsü, bitki çayı, vejeteryanlar, her şey ama annem gidiyordu ve ben de onunla beraber gitmek istedim.",298.78131103515625,263.63134765625,264.3282470703125,255.59791564941406,238.46755981445312,241.588134765625,255.16860961914062,231.9120635986328,226.75550842285156,230.18661499023438,225.68072509765625
101,"Ama tam olarak bir gün sonra onlar dedi ki, ''İki hafta içerisinde başlayabilir misiniz?'' (Kahkahalar)",118.14566802978516,101.45694732666016,100.00607299804688,91.00341796875,89.45281982421875,83.40708923339844,81.82373809814453,83.51282501220703,83.35254669189453,82.59750366210938,80.78527069091797
